gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,expected_tenure,CLV,Cluster,Contract,PaymentMethod
0,0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,0,0,0,1,0,0,0,0,37,2778.7,3,One year,Bank transfer (automatic)
1,0,1,0,60,1,0,1,1,0,1,0,0,1,61.35,3766.2,0,0,0,0,1,0,0,1,60,3681.0,0,Two year,Mailed check
0,1,1,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,1,0,0,0,0,1,0,1,69.55,3,Month-to-month,Electronic check
0,0,0,0,6,1,0,0,0,0,0,0,0,0,19.7,129.55,0,0,1,0,0,1,0,0,6,118.19999999999999,2,Month-to-month,Credit card (automatic)
0,0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,1,0,0,0,0,0,1,0,13,403.65000000000003,2,Month-to-month,Electronic check
0,0,1,1,11,1,0,1,0,0,0,0,0,0,51.0,581.7,0,0,0,0,0,0,0,0,11,561.0,2,Month-to-month,Bank transfer (automatic)
1,0,0,0,7,1,0,1,0,0,0,0,0,1,51.0,354.05,1,0,0,0,0,0,0,1,7,357.0,2,Month-to-month,Mailed check
0,0,1,1,10,1,0,0,0,0,0,1,1,1,88.85,929.45,0,1,0,0,0,0,1,0,10,888.5,3,Month-to-month,Electronic check
1,0,1,0,34,1,0,0,0,0,0,0,0,0,20.05,679.0,0,0,1,0,1,1,0,0,34,681.7,2,Two year,Credit card (automatic)
0,0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,0,0,0,0,1,0,0,1,62,4036.2,1,Two year,Mailed check
1,0,1,0,64,1,1,0,1,0,1,0,1,1,70.15,4480.7,0,0,0,1,0,0,0,1,64,4489.6,1,One year,Mailed check
0,0,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1,0,0,0,0,0,0,0,1,44.35,2,Month-to-month,Bank transfer (automatic)
1,0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,0,0,1,0,1,0,0,1,25,518.75,2,Two year,Mailed check
0,0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,0,0,0,1,0,0,0,1,26,1457.3,3,One year,Mailed check
1,0,0,1,10,1,0,0,0,0,0,0,0,1,19.95,219.5,0,0,1,1,0,0,0,0,10,199.5,2,One year,Bank transfer (automatic)
0,0,0,0,53,1,1,1,1,1,0,1,0,0,98.6,5311.85,0,1,0,1,0,0,0,1,53,5225.799999999999,1,One year,Mailed check
0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,1,1,0,0,0,0,1,0,7,557.9,3,Month-to-month,Electronic check
1,0,0,0,33,1,0,0,1,1,0,0,0,1,79.0,2576.8,0,1,0,0,0,1,0,0,33,2607.0,3,Month-to-month,Credit card (automatic)
0,1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,0,1,0,0,1,1,0,0,71,6350.95,1,Two year,Credit card (automatic)
0,0,0,0,29,1,1,0,0,0,0,0,0,1,74.2,1993.25,0,1,0,0,0,0,1,0,29,2151.8,3,Month-to-month,Electronic check
1,0,1,1,24,1,1,1,0,0,1,1,1,0,81.0,1923.85,0,0,0,0,0,0,0,0,24,1944.0,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,0,0,0,0,0,0,1,0,20,992.0,2,Month-to-month,Electronic check
0,0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,0,1,0,0,0,0,1,0,1,84.6,3,Month-to-month,Electronic check
1,0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,1,0,0,0,0,1,0,0,54,2970.0,0,Month-to-month,Credit card (automatic)
0,1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,1,1,0,0,0,0,0,1,5,424.25,3,Month-to-month,Mailed check
0,0,1,1,72,1,1,1,0,1,1,1,1,1,84.2,5986.55,0,0,0,0,1,0,0,0,72,6062.400000000001,1,Two year,Bank transfer (automatic)
1,0,1,0,52,1,0,1,1,1,1,1,1,1,106.3,5487.0,0,1,0,0,1,0,1,0,52,5527.599999999999,1,Two year,Electronic check
0,0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,1,0,0,0,0,1,0,9,621.4499999999999,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,0,0,0,0,0,0,1,1,45.4,2,Month-to-month,Mailed check
1,1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,1,1,0,0,0,0,1,0,1,73.65,3,Month-to-month,Electronic check
1,0,1,1,33,1,0,0,0,1,1,1,1,1,73.9,2405.05,1,0,0,1,0,0,0,1,33,2438.7000000000003,3,One year,Mailed check
0,0,1,0,55,1,1,0,0,1,0,0,0,1,77.75,4458.15,1,1,0,0,0,0,1,0,55,4276.25,1,Month-to-month,Electronic check
1,0,1,1,69,1,1,0,0,0,1,1,1,1,99.35,6856.45,0,1,0,0,1,0,1,0,69,6855.15,1,Two year,Electronic check
1,0,0,0,1,1,0,1,0,0,0,0,0,1,50.75,50.75,0,0,0,0,0,0,0,1,1,50.75,2,Month-to-month,Mailed check
1,0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,0,0,0,1,0,0,0,54,4703.4,1,Two year,Bank transfer (automatic)
1,0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,0,0,1,1,0,0,0,1,33,664.9499999999999,2,One year,Mailed check
1,1,1,0,45,1,1,0,1,1,1,1,0,1,98.7,4525.8,0,1,0,1,0,0,0,0,45,4441.5,1,One year,Bank transfer (automatic)
0,0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,0,0,0,0,0,0,1,0,11,277.2,2,Month-to-month,Electronic check
1,0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,0,0,0,0,0,0,0,6,334.20000000000005,2,Month-to-month,Bank transfer (automatic)
1,0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,0,0,0,0,0,0,0,0,21,1372.35,3,Month-to-month,Bank transfer (automatic)
0,0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0,0,1,0,1,0,0,0,65,1644.5,0,Two year,Bank transfer (automatic)
0,1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,1,1,0,0,0,0,1,0,6,506.09999999999997,3,Month-to-month,Electronic check
0,0,0,0,8,1,0,1,0,0,0,1,0,0,84.95,668.4,1,1,0,0,0,0,1,0,8,679.6,3,Month-to-month,Electronic check
1,0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1,1,0,0,0,0,1,0,11,812.3499999999999,3,Month-to-month,Electronic check
1,0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0,0,1,0,1,0,0,1,43,1042.75,0,Two year,Mailed check
1,0,1,1,49,0,0,0,1,0,0,1,1,1,51.8,2541.25,1,0,0,1,0,0,0,0,49,2538.2,0,One year,Bank transfer (automatic)
0,1,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,1,0,0,0,0,0,1,0,1,46.0,2,Month-to-month,Electronic check
1,1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,1,1,0,0,0,0,1,0,15,1191.0,3,Month-to-month,Electronic check
1,0,1,1,60,1,0,1,1,1,0,0,0,0,60.5,3694.45,0,0,0,0,1,0,0,0,60,3630.0,0,Two year,Bank transfer (automatic)
1,0,0,0,17,0,0,0,0,0,0,0,0,0,25.1,382.8,0,0,0,0,0,1,0,0,17,426.70000000000005,2,Month-to-month,Credit card (automatic)
1,1,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,1,1,0,0,0,0,0,0,16,1148.8,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,35,1,0,0,0,0,0,0,0,0,20.05,746.75,0,0,1,1,0,0,0,0,35,701.75,0,One year,Bank transfer (automatic)
1,1,1,0,44,1,1,0,1,0,0,0,1,0,88.4,3912.9,1,1,0,1,0,0,0,1,44,3889.6000000000004,1,One year,Mailed check
0,0,1,1,12,0,0,0,0,0,1,0,0,0,30.25,368.85,0,0,0,1,0,1,0,0,12,363.0,2,One year,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,1,0,0,0,0,1,1,20.2,2,Month-to-month,Mailed check
0,0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,0,0,0,1,0,0,1,0,28,1677.2,3,One year,Electronic check
1,0,1,0,70,1,1,0,0,0,0,0,0,0,25.15,1940.85,0,0,1,0,1,0,0,0,70,1760.5,0,Two year,Bank transfer (automatic)
0,0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1,0,0,0,0,0,0,1,5,230.0,2,Month-to-month,Mailed check
1,0,0,0,18,1,0,0,1,1,0,1,1,0,101.3,1794.65,0,1,0,0,0,1,0,0,18,1823.3999999999999,3,Month-to-month,Credit card (automatic)
1,0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,0,0,0,0,1,1,0,0,70,5386.5,1,Two year,Credit card (automatic)
0,0,1,1,9,1,1,0,1,0,0,0,0,1,55.3,501.2,0,0,0,0,0,0,0,1,9,497.7,2,Month-to-month,Mailed check
0,1,0,0,67,1,0,1,1,0,1,1,0,1,92.45,6140.85,0,1,0,0,1,0,0,0,67,6194.150000000001,1,Two year,Bank transfer (automatic)
0,0,0,0,1,1,0,1,0,0,0,0,0,1,48.45,48.45,0,0,0,0,0,0,0,0,1,48.45,2,Month-to-month,Bank transfer (automatic)
0,0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,0,0,1,0,1,0,0,1,18,348.3,2,Two year,Mailed check
1,0,0,0,4,1,1,0,0,0,0,0,0,0,51.75,201.1,1,0,0,0,0,1,0,0,4,207.0,2,Month-to-month,Credit card (automatic)
1,1,1,1,71,1,0,1,1,1,0,0,0,1,86.7,6179.35,0,1,0,1,0,0,0,0,71,6155.7,1,One year,Bank transfer (automatic)
1,0,1,1,30,1,1,1,1,0,0,1,0,1,94.4,2838.7,1,1,0,0,0,0,1,0,30,2832.0,3,Month-to-month,Electronic check
1,0,1,0,1,1,0,1,0,1,0,0,0,0,55.7,55.7,0,0,0,0,0,0,0,1,1,55.7,2,Month-to-month,Mailed check
0,0,0,0,55,1,1,1,0,1,0,0,0,1,84.25,4589.85,0,1,0,1,0,1,0,0,55,4633.75,1,One year,Credit card (automatic)
1,0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,0,0,0,0,0,0,1,0,59,3814.3500000000004,1,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,1,1,0,0,0,0,0,1,1,70.15,3,Month-to-month,Mailed check
0,0,1,0,7,1,0,0,0,0,0,0,0,1,69.2,477.55,0,1,0,0,0,0,0,0,7,484.40000000000003,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,45,1,0,1,0,0,1,0,0,0,54.65,2553.7,0,0,0,0,1,0,0,0,45,2459.25,0,Two year,Bank transfer (automatic)
0,0,1,1,54,1,1,0,0,0,0,0,0,1,24.75,1342.15,0,0,1,1,0,0,0,0,54,1336.5,0,One year,Bank transfer (automatic)
1,0,1,1,51,1,1,0,0,0,0,0,0,1,23.95,1216.35,0,0,1,1,0,0,0,1,51,1221.45,0,One year,Mailed check
0,1,1,0,72,1,1,0,1,1,0,1,1,0,105.0,7578.05,0,1,0,1,0,1,0,0,72,7560.0,1,One year,Credit card (automatic)
1,0,1,0,44,1,0,1,1,0,1,0,0,1,59.85,2603.95,0,0,0,1,0,0,0,0,44,2633.4,0,One year,Bank transfer (automatic)
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.05,42.7,0,0,1,0,0,0,0,1,2,40.1,2,Month-to-month,Mailed check
0,0,0,0,66,1,1,0,0,1,0,1,0,1,92.15,6056.9,0,1,0,1,0,0,0,0,66,6081.900000000001,1,One year,Bank transfer (automatic)
1,0,1,1,68,0,0,1,1,0,0,1,0,0,44.8,2983.65,0,0,0,1,0,0,0,1,68,3046.3999999999996,0,One year,Mailed check
0,0,0,0,31,1,0,0,0,0,0,0,0,0,20.9,689.35,0,0,1,0,1,1,0,0,31,647.9,2,Two year,Credit card (automatic)
0,1,0,0,21,1,1,0,0,0,0,1,1,1,95.4,2025.1,0,1,0,0,0,0,0,0,21,2003.4,3,Month-to-month,Bank transfer (automatic)
1,0,0,1,21,1,1,1,0,0,0,0,0,0,80.35,1747.2,0,1,0,0,0,0,1,0,21,1687.35,3,Month-to-month,Electronic check
0,0,1,1,55,1,1,1,0,1,1,1,1,1,85.1,4657.95,0,0,0,0,1,0,0,0,55,4680.5,1,Two year,Bank transfer (automatic)
1,0,0,0,9,0,0,0,0,0,0,1,0,1,34.7,296.1,1,0,0,0,0,1,0,0,9,312.3,2,Month-to-month,Credit card (automatic)
1,1,1,0,71,1,1,1,1,1,1,1,1,1,115.05,8016.6,0,1,0,0,1,0,0,0,71,8168.55,1,Two year,Bank transfer (automatic)
0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.1,81.1,1,1,0,0,0,0,1,0,1,81.1,3,Month-to-month,Electronic check
1,0,1,1,22,1,0,0,0,0,0,0,0,0,19.95,433.5,0,0,1,1,0,0,0,1,22,438.9,2,One year,Mailed check
0,0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,1,0,1,0,0,0,0,1,1,20.55,2,Month-to-month,Mailed check
0,0,0,0,61,1,1,0,0,1,1,1,1,1,106.6,6428.4,1,1,0,0,1,0,1,0,61,6502.599999999999,1,Two year,Electronic check
0,0,1,0,67,1,1,0,1,1,1,1,1,0,86.15,5883.85,0,0,0,0,1,0,0,0,67,5772.05,1,Two year,Bank transfer (automatic)
0,1,0,0,14,1,0,1,1,0,0,0,0,0,78.85,1043.8,0,1,0,0,0,0,1,0,14,1103.8999999999999,3,Month-to-month,Electronic check
1,0,1,0,59,1,1,1,1,1,1,1,0,1,106.75,6252.9,1,1,0,0,0,0,1,0,59,6298.25,1,Month-to-month,Electronic check
1,1,1,0,21,1,0,0,0,1,0,1,0,0,86.55,1857.25,0,1,0,0,0,0,0,0,21,1817.55,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,4,0,0,1,1,0,1,0,0,0,42.4,146.4,0,0,0,0,0,0,0,1,4,169.6,2,Month-to-month,Mailed check
0,0,0,0,3,1,0,0,0,0,0,1,1,1,89.45,240.45,1,1,0,0,0,0,1,0,3,268.35,3,Month-to-month,Electronic check
1,0,1,0,70,1,1,0,0,0,0,0,0,0,24.25,1724.15,0,0,1,0,1,0,0,0,70,1697.5,0,Two year,Bank transfer (automatic)
0,0,0,0,3,1,0,0,1,0,1,1,1,1,97.9,315.3,1,1,0,0,0,0,1,0,3,293.70000000000005,3,Month-to-month,Electronic check
1,1,0,0,21,1,0,0,0,0,0,0,0,0,20.5,429.55,0,0,1,1,0,0,0,0,21,430.5,2,One year,Bank transfer (automatic)
1,0,0,0,20,1,0,0,0,0,0,0,0,1,19.6,356.15,0,0,1,0,0,1,0,0,20,392.0,2,Month-to-month,Credit card (automatic)
1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.25,488.25,0,0,1,1,0,0,0,0,22,445.5,2,One year,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.7,55.7,1,0,0,0,0,0,0,1,1,55.7,2,Month-to-month,Mailed check
0,0,0,0,63,1,0,0,0,0,0,0,0,1,20.6,1298.7,0,0,1,0,1,0,0,1,63,1297.8000000000002,0,Two year,Mailed check
0,0,1,1,70,1,0,0,0,0,0,0,0,0,19.8,1378.75,0,0,1,0,1,0,0,0,70,1386.0,0,Two year,Bank transfer (automatic)
1,0,0,0,13,1,0,0,1,1,0,0,0,1,79.8,973.45,1,1,0,0,0,0,1,0,13,1037.3999999999999,3,Month-to-month,Electronic check
0,0,0,0,5,1,0,0,0,0,0,1,0,0,80.2,384.25,0,1,0,0,0,0,1,0,5,401.0,3,Month-to-month,Electronic check
0,0,1,1,72,1,1,1,1,1,1,1,1,1,116.4,8543.25,0,1,0,0,1,1,0,0,72,8380.800000000001,1,Two year,Credit card (automatic)
0,0,0,0,13,0,0,0,1,0,0,0,0,1,31.65,389.95,0,0,0,0,0,0,1,0,13,411.45,2,Month-to-month,Electronic check
1,0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,0,1,0,0,0,1,0,0,61,5743.150000000001,1,Month-to-month,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.65,20.65,0,0,1,0,0,0,1,0,1,20.65,2,Month-to-month,Electronic check
0,1,1,0,56,1,1,0,0,0,1,0,0,1,76.85,4275.75,0,1,0,0,0,0,0,0,56,4303.599999999999,1,Month-to-month,Bank transfer (automatic)
0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.15,84.5,0,0,1,0,0,0,0,1,4,80.6,2,Month-to-month,Mailed check
1,0,0,0,35,1,1,1,0,0,0,0,0,0,55.25,1924.1,0,0,0,0,1,0,0,1,35,1933.75,0,Two year,Mailed check
0,0,1,0,18,0,0,0,0,1,0,1,0,1,39.05,669.85,1,0,0,0,0,0,1,0,18,702.9,2,Month-to-month,Electronic check
1,0,1,0,72,1,1,0,1,1,0,1,1,0,82.15,5784.3,0,0,0,0,1,0,0,0,72,5914.8,1,Two year,Bank transfer (automatic)
0,1,0,0,49,1,1,1,1,1,1,0,1,0,103.0,5166.2,0,1,0,1,0,0,0,0,49,5047.0,1,One year,Bank transfer (automatic)
0,0,1,0,44,1,1,1,1,1,1,0,0,1,95.1,4060.55,0,1,0,0,0,1,0,0,44,4184.4,1,Month-to-month,Credit card (automatic)
0,1,1,0,3,1,0,0,0,0,1,1,0,1,83.9,267.4,1,1,0,0,0,0,0,1,3,251.70000000000002,3,Month-to-month,Mailed check
0,0,1,1,37,1,1,0,1,1,0,0,1,1,95.15,3532.85,0,1,0,0,0,0,1,0,37,3520.55,1,Month-to-month,Electronic check
1,0,1,0,61,1,1,0,1,1,0,1,1,1,79.8,4914.8,0,0,0,1,0,0,1,0,61,4867.8,1,One year,Electronic check
1,0,1,0,70,1,1,1,0,1,1,0,1,1,74.8,5315.8,0,0,0,0,1,1,0,0,70,5236.0,1,Two year,Credit card (automatic)
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,1,0,0,0,0,1,0,1,69.85,3,Month-to-month,Electronic check
0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.45,775.6,0,0,1,0,0,0,1,0,41,838.4499999999999,0,Month-to-month,Electronic check
1,0,1,1,70,1,1,1,1,1,1,0,1,0,78.35,5445.95,0,0,0,1,0,0,0,0,70,5484.5,1,One year,Bank transfer (automatic)
0,0,0,0,1,1,0,0,0,0,0,1,0,1,53.55,53.55,1,0,0,0,0,0,0,1,1,53.55,2,Month-to-month,Mailed check
1,0,0,0,51,1,0,0,0,0,0,0,0,0,19.1,1007.8,0,0,1,1,0,0,1,0,51,974.1,0,One year,Electronic check
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.0,833.55,0,0,1,0,1,0,0,1,42,840.0,0,Two year,Mailed check
0,0,1,1,70,1,1,1,1,1,1,0,0,0,93.9,6579.05,1,1,0,0,1,0,0,0,70,6573.0,1,Two year,Bank transfer (automatic)
1,0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,0,0,1,1,0,0,0,0,48,957.5999999999999,0,One year,Bank transfer (automatic)
1,0,1,1,68,1,1,1,1,1,1,1,1,1,113.15,7856.0,1,1,0,0,1,0,1,0,68,7694.200000000001,1,Two year,Electronic check
0,0,0,0,48,1,1,0,0,0,0,0,0,0,24.0,1183.05,0,0,1,0,1,1,0,0,48,1152.0,0,Two year,Credit card (automatic)
0,1,1,0,26,1,0,0,1,0,0,0,1,0,84.95,2169.75,1,1,0,0,0,0,1,0,26,2208.7000000000003,3,Month-to-month,Electronic check
1,0,1,0,11,1,1,0,1,0,0,0,0,1,80.5,896.9,1,1,0,0,0,0,0,0,11,885.5,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.3,19.3,1,0,1,0,0,0,0,1,1,19.3,2,Month-to-month,Mailed check
0,0,0,0,27,1,0,0,0,0,0,0,0,0,19.15,501.35,0,0,1,1,0,0,0,1,27,517.05,2,One year,Mailed check
0,1,0,0,46,1,0,0,1,1,0,1,0,1,91.3,4126.35,0,1,0,1,0,0,0,0,46,4199.8,1,One year,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,1,0,0,0,1,49.65,49.65,1,0,0,0,0,0,0,1,1,49.65,2,Month-to-month,Mailed check
0,0,0,0,46,1,0,0,0,1,1,0,0,0,54.35,2460.15,1,0,0,0,1,1,0,0,46,2500.1,0,Two year,Credit card (automatic)
1,0,1,1,25,1,0,0,0,0,0,0,0,1,19.15,477.6,0,0,1,0,0,0,0,1,25,478.74999999999994,2,Month-to-month,Mailed check
1,0,0,0,4,1,0,0,0,0,0,1,1,1,88.45,370.65,1,1,0,0,0,0,1,0,4,353.8,3,Month-to-month,Electronic check
1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.75,265.75,0,0,1,0,1,0,0,1,13,256.75,2,Two year,Mailed check
1,0,1,0,31,1,0,1,1,1,1,0,1,1,75.5,2424.45,0,0,0,1,0,1,0,0,31,2340.5,3,One year,Credit card (automatic)
0,0,1,1,23,1,1,0,0,0,0,1,0,1,83.75,1849.95,0,1,0,0,0,0,1,0,23,1926.25,3,Month-to-month,Electronic check
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,61.05,0,0,1,0,0,0,0,1,2,38.8,2,Month-to-month,Mailed check
0,0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,0,0,1,0,1,0,0,0,65,1722.5,0,Two year,Bank transfer (automatic)
1,1,0,0,22,1,1,0,0,0,1,1,0,1,90.5,1910.6,1,1,0,0,0,0,0,0,22,1991.0,3,Month-to-month,Bank transfer (automatic)
0,0,1,1,55,1,0,0,0,0,0,0,0,0,19.15,998.1,0,0,1,1,0,1,0,0,55,1053.25,0,One year,Credit card (automatic)
1,0,1,0,9,1,0,0,1,1,1,1,0,1,94.85,890.6,1,1,0,0,0,0,0,1,9,853.65,3,Month-to-month,Mailed check
1,0,1,1,7,1,0,0,0,0,0,0,0,1,69.95,529.5,1,1,0,0,0,0,0,0,7,489.65000000000003,3,Month-to-month,Bank transfer (automatic)
0,0,1,1,35,0,0,0,0,0,1,1,0,0,40.9,1383.6,0,0,0,1,0,0,0,1,35,1431.5,0,One year,Mailed check
1,0,0,0,6,1,0,1,0,1,1,1,1,1,80.25,493.4,0,0,0,0,1,0,0,1,6,481.5,3,Two year,Mailed check
0,0,0,0,1,1,0,1,0,0,0,0,0,1,48.6,48.6,1,0,0,0,0,1,0,0,1,48.6,2,Month-to-month,Credit card (automatic)
1,0,0,0,17,1,0,0,0,0,0,0,0,1,70.8,1207.0,0,1,0,0,0,0,1,0,17,1203.6,3,Month-to-month,Electronic check
1,0,1,1,10,1,0,0,0,1,0,1,0,0,60.2,563.5,0,0,0,0,0,0,0,1,10,602.0,3,Month-to-month,Mailed check
1,0,0,1,15,1,0,0,0,1,1,0,0,0,55.2,864.55,0,0,0,1,0,1,0,0,15,828.0,2,One year,Credit card (automatic)
0,1,0,0,40,0,0,1,1,0,0,1,1,1,55.8,2109.35,1,0,0,0,0,0,1,0,40,2232.0,0,Month-to-month,Electronic check
0,0,1,1,13,1,0,1,0,0,1,0,0,0,54.15,701.05,0,0,0,1,0,0,0,0,13,703.9499999999999,2,One year,Bank transfer (automatic)
1,0,1,0,29,1,1,0,1,0,0,0,0,1,80.15,2265.25,1,1,0,0,0,0,0,0,29,2324.3500000000004,3,Month-to-month,Bank transfer (automatic)
0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.5,220.6,1,1,0,0,0,0,1,0,3,226.5,3,Month-to-month,Electronic check
0,1,1,0,58,1,1,0,0,0,1,1,1,1,100.4,5749.8,0,1,0,0,0,0,0,0,58,5823.200000000001,1,Month-to-month,Bank transfer (automatic)
0,0,0,0,45,1,0,1,1,0,1,0,0,1,62.55,2796.45,0,0,0,1,0,1,0,0,45,2814.75,0,One year,Credit card (automatic)
0,0,1,1,72,1,1,1,1,1,1,0,0,1,70.45,5165.7,0,0,0,0,1,0,0,0,72,5072.400000000001,1,Two year,Bank transfer (automatic)
1,0,1,1,68,1,1,1,1,0,0,0,0,1,85.5,5696.6,0,1,0,1,0,0,0,0,68,5814.0,1,One year,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0,1,0,0,0,0,0,1,20.2,2,Month-to-month,Bank transfer (automatic)
0,0,1,1,38,1,0,1,1,0,0,0,0,0,54.5,2076.05,0,0,0,0,0,0,1,0,38,2071.0,0,Month-to-month,Electronic check
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.75,44.2,0,0,1,0,0,0,0,1,2,41.5,2,Month-to-month,Mailed check
1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,0,0,1,0,0,0,0,1,11,223.85000000000002,2,Month-to-month,Mailed check
0,1,1,0,20,1,0,0,0,0,0,1,1,1,91.0,1859.5,0,1,0,1,0,0,0,0,20,1820.0,3,One year,Bank transfer (automatic)
1,0,1,0,72,1,1,0,1,1,0,1,1,1,104.8,7470.1,0,1,0,0,1,0,0,0,72,7545.599999999999,1,Two year,Bank transfer (automatic)
0,0,1,0,3,1,1,0,0,0,0,0,0,1,74.75,229.5,1,1,0,0,0,1,0,0,3,224.25,3,Month-to-month,Credit card (automatic)
1,0,0,0,23,1,1,0,0,1,1,1,1,1,104.05,2470.1,1,1,0,0,0,0,0,1,23,2393.15,3,Month-to-month,Mailed check
1,0,0,0,40,1,0,0,0,0,1,0,0,1,51.1,2092.9,0,0,0,0,0,0,1,0,40,2044.0,0,Month-to-month,Electronic check
1,1,1,0,62,1,1,0,1,0,0,0,1,1,89.8,5629.55,0,1,0,0,0,0,0,0,62,5567.599999999999,1,Month-to-month,Bank transfer (automatic)
0,0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0,0,1,0,0,0,1,0,22,452.1,2,Month-to-month,Electronic check
0,0,0,0,11,1,0,1,0,1,0,0,1,0,64.05,733.95,0,0,0,0,0,0,0,0,11,704.55,3,Month-to-month,Bank transfer (automatic)
1,1,1,0,7,1,1,0,0,0,0,0,0,1,74.85,485.25,0,1,0,0,0,0,1,0,7,523.9499999999999,3,Month-to-month,Electronic check
0,0,0,0,13,1,1,1,1,0,0,1,0,1,96.65,1244.5,1,1,0,0,0,0,1,0,13,1256.45,3,Month-to-month,Electronic check
1,1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,1,0,0,0,0,1,1,20.05,2,Month-to-month,Mailed check
0,0,0,0,39,1,1,0,1,1,0,1,1,1,103.45,3994.45,1,1,0,0,0,0,1,0,39,4034.55,1,Month-to-month,Electronic check
1,0,1,0,3,0,0,0,0,0,0,0,0,0,25.0,78.25,0,0,0,0,0,0,0,1,3,75.0,2,Month-to-month,Mailed check
1,0,0,0,58,1,0,0,0,0,0,0,0,0,20.3,1131.5,0,0,1,0,1,1,0,0,58,1177.4,0,Two year,Credit card (automatic)
